Question Content,Image ID,Image Path,Categories
Why is that room pink and green?,521867,COCO_train2014_000000521867.jpg,"[65, 82, 27, 62]"
Who's room is this?,521867,COCO_train2014_000000521867.jpg,"[65, 82, 27, 62]"
What shade of blue is the wall painted?,521867,COCO_train2014_000000521867.jpg,"[65, 82, 27, 62]"
What is he drinking?,141386,COCO_train2014_000000141386.jpg,"[32, 1, 44, 79, 49, 50, 51, 81]"
Did this man just get home from work?,141386,COCO_train2014_000000141386.jpg,"[32, 1, 44, 79, 49, 50, 51, 81]"
Is he your boyfriend?,141386,COCO_train2014_000000141386.jpg,"[32, 1, 44, 79, 49, 50, 51, 81]"
What is this man doing with his beer?,141386,COCO_train2014_000000141386.jpg,"[32, 1, 44, 79, 49, 50, 51, 81]"
How expensive do you think that tie is?,141386,COCO_train2014_000000141386.jpg,"[32, 1, 44, 79, 49, 50, 51, 81]"
What harbor is that?,250916,COCO_train2014_000000250916.jpg,[9]
Is there a storm coming in?,250916,COCO_train2014_000000250916.jpg,[9]
Where was this taken?,250916,COCO_train2014_000000250916.jpg,[9]
Are any of those your boat?,250916,COCO_train2014_000000250916.jpg,[9]
What marina are all these boats in?,250916,COCO_train2014_000000250916.jpg,[9]
Is that a horse or a donkey?,390935,COCO_train2014_000000390935.jpg,"[1, 3, 8, 19, 27]"
What country is that in?,390935,COCO_train2014_000000390935.jpg,"[1, 3, 8, 19, 27]"
What is the horse doing amognst all the cars?,390935,COCO_train2014_000000390935.jpg,"[1, 3, 8, 19, 27]"
What are the people doing?,390935,COCO_train2014_000000390935.jpg,"[1, 3, 8, 19, 27]"
did they crash?,390935,COCO_train2014_000000390935.jpg,"[1, 3, 8, 19, 27]"
How many photos did you take?,508749,COCO_train2014_000000508749.jpg,"[1, 73, 43, 84, 62]"
What are you looking at?,508749,COCO_train2014_000000508749.jpg,"[1, 73, 43, 84, 62]"
How much did the laptop cost?,508749,COCO_train2014_000000508749.jpg,"[1, 73, 43, 84, 62]"
Why is she looking at photo's from a tennis match?,508749,COCO_train2014_000000508749.jpg,"[1, 73, 43, 84, 62]"
Are you considering taking tennis lessons?,508749,COCO_train2014_000000508749.jpg,"[1, 73, 43, 84, 62]"
What kind of animal is he?,440311,COCO_train2014_000000440311.jpg,"[1, 19]"
Is she feeding the horse?,440311,COCO_train2014_000000440311.jpg,"[1, 19]"
Is the woman feeding the horse?,440311,COCO_train2014_000000440311.jpg,"[1, 19]"
How many horses do you have?,440311,COCO_train2014_000000440311.jpg,"[1, 19]"
What is she feeding the horse?,440311,COCO_train2014_000000440311.jpg,"[1, 19]"
Is that a gorilla?,260696,COCO_train2014_000000260696.jpg,"[1, 41]"
What type of flip is the man attempting?,260696,COCO_train2014_000000260696.jpg,"[1, 41]"
Where is this boy skateboarding?,260696,COCO_train2014_000000260696.jpg,"[1, 41]"
How long has this person been skateboarding?,260696,COCO_train2014_000000260696.jpg,"[1, 41]"
Whats on his face?,260696,COCO_train2014_000000260696.jpg,"[1, 41]"
Why are there so many bananas?,87096,COCO_train2014_000000087096.jpg,"[1, 44, 50, 51, 52]"
Why are there so many bananas?,87096,COCO_train2014_000000087096.jpg,"[1, 44, 50, 51, 52]"
How much do you think those bananas cost?,87096,COCO_train2014_000000087096.jpg,"[1, 44, 50, 51, 52]"
Did he have any green ones?,87096,COCO_train2014_000000087096.jpg,"[1, 44, 50, 51, 52]"
How much do a bunch of those bananas cost?,87096,COCO_train2014_000000087096.jpg,"[1, 44, 50, 51, 52]"
Is this a slumber party?,544294,COCO_train2014_000000544294.jpg,"[64, 1, 73, 9, 44, 46, 86, 63]"
What are they watching on the laptop?,544294,COCO_train2014_000000544294.jpg,"[64, 1, 73, 9, 44, 46, 86, 63]"
Are they having a party?,544294,COCO_train2014_000000544294.jpg,"[64, 1, 73, 9, 44, 46, 86, 63]"
Was this a planned photo?,544294,COCO_train2014_000000544294.jpg,"[64, 1, 73, 9, 44, 46, 86, 63]"
What is the context of the girls dressing up for the photo?,544294,COCO_train2014_000000544294.jpg,"[64, 1, 73, 9, 44, 46, 86, 63]"
Did it get close enough to pet?,380500,COCO_train2014_000000380500.jpg,"[1, 25]"
How tall is that giraffe?,380500,COCO_train2014_000000380500.jpg,"[1, 25]"
Is the giraffe in a petting zoo?,380500,COCO_train2014_000000380500.jpg,"[1, 25]"
Will he bite me if I grab his tongue?,380500,COCO_train2014_000000380500.jpg,"[1, 25]"
Is the giraffe reaching for someone's food?,380500,COCO_train2014_000000380500.jpg,"[1, 25]"
Is the man in front laughing as he skateboards?,390756,COCO_train2014_000000390756.jpg,"[1, 2, 41, 10, 27]"
Would you rather ride on a bicycle or a skateboard?,390756,COCO_train2014_000000390756.jpg,"[1, 2, 41, 10, 27]"
Where is this?,390756,COCO_train2014_000000390756.jpg,"[1, 2, 41, 10, 27]"
Why is she pulling him?,390756,COCO_train2014_000000390756.jpg,"[1, 2, 41, 10, 27]"
Is the man on the skateboard drinking?,390756,COCO_train2014_000000390756.jpg,"[1, 2, 41, 10, 27]"
Are these people going fishing?,119379,COCO_train2014_000000119379.jpg,"[1, 9]"
How did they tip their boat over?,119379,COCO_train2014_000000119379.jpg,"[1, 9]"
Was anyone hurt?,119379,COCO_train2014_000000119379.jpg,"[1, 9]"
What body of water are they on?,119379,COCO_train2014_000000119379.jpg,"[1, 9]"
Are those guys some kind of federal agents?,119379,COCO_train2014_000000119379.jpg,"[1, 9]"
What is that shelter for?,429065,COCO_train2014_000000429065.jpg,"[27, 1, 10, 2]"
What country is that in?,429065,COCO_train2014_000000429065.jpg,"[27, 1, 10, 2]"
What is that?,429065,COCO_train2014_000000429065.jpg,"[27, 1, 10, 2]"
What kind of tent is this?,429065,COCO_train2014_000000429065.jpg,"[27, 1, 10, 2]"
What is the purpose of the tunnel?,429065,COCO_train2014_000000429065.jpg,"[27, 1, 10, 2]"
Are these people performers in a play?,151327,COCO_train2014_000000151327.jpg,"[1, 44, 62, 33]"
What were they doing?,151327,COCO_train2014_000000151327.jpg,"[1, 44, 62, 33]"
Is this a performance from a musical play?,151327,COCO_train2014_000000151327.jpg,"[1, 44, 62, 33]"
Are these two people in a play?,151327,COCO_train2014_000000151327.jpg,"[1, 44, 62, 33]"
Is it worth watching?,151327,COCO_train2014_000000151327.jpg,"[1, 44, 62, 33]"
How old is he now?,472426,COCO_train2014_000000472426.jpg,"[32, 1]"
How old is this man?,472426,COCO_train2014_000000472426.jpg,"[32, 1]"
What jobs did this man do in his youth?,472426,COCO_train2014_000000472426.jpg,"[32, 1]"
How old is your grandpa?,472426,COCO_train2014_000000472426.jpg,"[32, 1]"
Why is this man so dressed up?,472426,COCO_train2014_000000472426.jpg,"[32, 1]"
Would you wear a skirt while riding a bike?,243472,COCO_train2014_000000243472.jpg,"[1, 2, 3, 8, 10]"
Did you see any horses?,243472,COCO_train2014_000000243472.jpg,"[1, 2, 3, 8, 10]"
Who is that on the bike?,243472,COCO_train2014_000000243472.jpg,"[1, 2, 3, 8, 10]"
Is that a traffic light for horse crossing?,243472,COCO_train2014_000000243472.jpg,"[1, 2, 3, 8, 10]"
Where is she riding to?,243472,COCO_train2014_000000243472.jpg,"[1, 2, 3, 8, 10]"
What type of bird is that?,26504,COCO_train2014_000000026504.jpg,"[16, 1]"
Why did they kill that bird?,26504,COCO_train2014_000000026504.jpg,"[16, 1]"
What kind of bird is this?,26504,COCO_train2014_000000026504.jpg,"[16, 1]"
What kind of rifle is he holding?,26504,COCO_train2014_000000026504.jpg,"[16, 1]"
Did they kill that bird?,26504,COCO_train2014_000000026504.jpg,"[16, 1]"
What is in the air?,126681,COCO_train2014_000000126681.jpg,"[1, 38]"
How long did she keep it up?,126681,COCO_train2014_000000126681.jpg,"[1, 38]"
How far up is that kite?,126681,COCO_train2014_000000126681.jpg,"[1, 38]"
Where is she flying a kite at?,126681,COCO_train2014_000000126681.jpg,"[1, 38]"
Did the kite on the beach crash land?,126681,COCO_train2014_000000126681.jpg,"[1, 38]"
What city is this?,442321,COCO_train2014_000000442321.jpg,"[1, 3, 4, 8, 27]"
What kind of bike is that?,442321,COCO_train2014_000000442321.jpg,"[1, 3, 4, 8, 27]"
Where is he riding to?,442321,COCO_train2014_000000442321.jpg,"[1, 3, 4, 8, 27]"
Shouldn't he be wearing protective equipment?,442321,COCO_train2014_000000442321.jpg,"[1, 3, 4, 8, 27]"
Where is he going?,442321,COCO_train2014_000000442321.jpg,"[1, 3, 4, 8, 27]"
What is the child eating?,177840,COCO_train2014_000000177840.jpg,"[1, 51, 70]"
How old is she?,177840,COCO_train2014_000000177840.jpg,"[1, 51, 70]"
What is she eating?,177840,COCO_train2014_000000177840.jpg,"[1, 51, 70]"
What is the child eating?,177840,COCO_train2014_000000177840.jpg,"[1, 51, 70]"
Do you think this child lives in a small or large home?,177840,COCO_train2014_000000177840.jpg,"[1, 51, 70]"
What soccer team does she play for?,379613,COCO_train2014_000000379613.jpg,"[1, 37]"
Who is this soccer player?,379613,COCO_train2014_000000379613.jpg,"[1, 37]"
Is that a tournament?,379613,COCO_train2014_000000379613.jpg,"[1, 37]"
What is that expression on her face?,379613,COCO_train2014_000000379613.jpg,"[1, 37]"
Do you play too?,379613,COCO_train2014_000000379613.jpg,"[1, 37]"
How old are the kids?,468518,COCO_train2014_000000468518.jpg,"[1, 44, 77, 47, 81, 82, 50, 84, 52, 53]"
How old are these kids?,468518,COCO_train2014_000000468518.jpg,"[1, 44, 77, 47, 81, 82, 50, 84, 52, 53]"
Is this from a tv show?,468518,COCO_train2014_000000468518.jpg,"[1, 44, 77, 47, 81, 82, 50, 84, 52, 53]"
What food do they have in the fridge?,468518,COCO_train2014_000000468518.jpg,"[1, 44, 77, 47, 81, 82, 50, 84, 52, 53]"
What kind of cabinet is that?,468518,COCO_train2014_000000468518.jpg,"[1, 44, 77, 47, 81, 82, 50, 84, 52, 53]"
What is the man in the truck selling?,209200,COCO_train2014_000000209200.jpg,"[1, 3, 8, 11, 13, 52]"
What is in the back of the truck?,209200,COCO_train2014_000000209200.jpg,"[1, 3, 8, 11, 13, 52]"
What is written on that truck?,209200,COCO_train2014_000000209200.jpg,"[1, 3, 8, 11, 13, 52]"
Is anyone working at the food stand?,209200,COCO_train2014_000000209200.jpg,"[1, 3, 8, 11, 13, 52]"
Did you buy vegetables from this vendor?,209200,COCO_train2014_000000209200.jpg,"[1, 3, 8, 11, 13, 52]"
What game was she playing?,494208,COCO_train2014_000000494208.jpg,"[1, 75]"
What is she holding in her hand?,494208,COCO_train2014_000000494208.jpg,"[1, 75]"
Why is she excited?,494208,COCO_train2014_000000494208.jpg,"[1, 75]"
Is she exercising?,494208,COCO_train2014_000000494208.jpg,"[1, 75]"
What would you call her sense of style?,494208,COCO_train2014_000000494208.jpg,"[1, 75]"
Was the bathroom to small?,510225,COCO_train2014_000000510225.jpg,"[81, 70]"
Whose bathroom is this?,510225,COCO_train2014_000000510225.jpg,"[81, 70]"
Does that bathroom smell clean?,510225,COCO_train2014_000000510225.jpg,"[81, 70]"
What are the measurements of the bathroom?,510225,COCO_train2014_000000510225.jpg,"[81, 70]"
Why is the bathroom so small?,510225,COCO_train2014_000000510225.jpg,"[81, 70]"
Is the man flying a kite?,499120,COCO_train2014_000000499120.jpg,"[1, 38]"
Is that a kite that is being flown?,499120,COCO_train2014_000000499120.jpg,"[1, 38]"
Where is this kite being flown?,499120,COCO_train2014_000000499120.jpg,"[1, 38]"
What is flying in the air?,499120,COCO_train2014_000000499120.jpg,"[1, 38]"
How experienced is this person at kite flying?,499120,COCO_train2014_000000499120.jpg,"[1, 38]"
Did he win the tennis match?,473616,COCO_train2014_000000473616.jpg,"[1, 43, 37, 62]"
Is that Andy Roddick?,473616,COCO_train2014_000000473616.jpg,"[1, 43, 37, 62]"
What is the name of the tennis player?,473616,COCO_train2014_000000473616.jpg,"[1, 43, 37, 62]"
Who sponsors this tennis match?,473616,COCO_train2014_000000473616.jpg,"[1, 43, 37, 62]"
What is it called if they step over the line?,473616,COCO_train2014_000000473616.jpg,"[1, 43, 37, 62]"
Who is batting?,203847,COCO_train2014_000000203847.jpg,"[40, 1, 39]"
Did the hitter get a hit?,203847,COCO_train2014_000000203847.jpg,"[40, 1, 39]"
Is he going to hit the baseball?,203847,COCO_train2014_000000203847.jpg,"[40, 1, 39]"
Did he get a hit?,203847,COCO_train2014_000000203847.jpg,"[40, 1, 39]"
can this guy be considered an athlete,203847,COCO_train2014_000000203847.jpg,"[40, 1, 39]"
What is he talking about?,474668,COCO_train2014_000000474668.jpg,"[1, 77, 62]"
Is this man texting as he talks on the microphone?,474668,COCO_train2014_000000474668.jpg,"[1, 77, 62]"
What is he speaking about?,474668,COCO_train2014_000000474668.jpg,"[1, 77, 62]"
What was he speaking about?,474668,COCO_train2014_000000474668.jpg,"[1, 77, 62]"
Who is speaking?,474668,COCO_train2014_000000474668.jpg,"[1, 77, 62]"
Are there many fans in the stands?,544261,COCO_train2014_000000544261.jpg,"[1, 19]"
Are those real life cowboys?,544261,COCO_train2014_000000544261.jpg,"[1, 19]"
Is she a barrel rider?,544261,COCO_train2014_000000544261.jpg,"[1, 19]"
What country does that flag belong to?,544261,COCO_train2014_000000544261.jpg,"[1, 19]"
Do you go every year?,544261,COCO_train2014_000000544261.jpg,"[1, 19]"
What is he pointing at?,460575,COCO_train2014_000000460575.jpg,"[32, 1, 67, 46, 47, 48, 49, 56, 62]"
Is he sharing his food with the girl?,460575,COCO_train2014_000000460575.jpg,"[32, 1, 67, 46, 47, 48, 49, 56, 62]"
Where was this taken?,460575,COCO_train2014_000000460575.jpg,"[32, 1, 67, 46, 47, 48, 49, 56, 62]"
Are these two young people related?,460575,COCO_train2014_000000460575.jpg,"[32, 1, 67, 46, 47, 48, 49, 56, 62]"
Are they at a formal dinner?,460575,COCO_train2014_000000460575.jpg,"[32, 1, 67, 46, 47, 48, 49, 56, 62]"
Did you not know that it is important to have the camera flash off when taking a selfie?,555101,COCO_train2014_000000555101.jpg,"[81, 1]"
How big is that bathroom?,555101,COCO_train2014_000000555101.jpg,"[81, 1]"
Is the faucet new?,555101,COCO_train2014_000000555101.jpg,"[81, 1]"
How much would it cost to renovate a bathroom with these features?,555101,COCO_train2014_000000555101.jpg,"[81, 1]"
What is the person in the mirror doing?,555101,COCO_train2014_000000555101.jpg,"[81, 1]"
What is sitting on the sink?,139304,COCO_train2014_000000139304.jpg,"[89, 70]"
Are you going to expand the bathroom?,139304,COCO_train2014_000000139304.jpg,"[89, 70]"
How do they keep their walls so white?,139304,COCO_train2014_000000139304.jpg,"[89, 70]"
can anyone fit in that shower,139304,COCO_train2014_000000139304.jpg,"[89, 70]"
Is that your bathroom?,139304,COCO_train2014_000000139304.jpg,"[89, 70]"
Do you think this woman chose the color of her umbrella?,547348,COCO_train2014_000000547348.jpg,"[1, 28]"
What kind of earrings are those?,547348,COCO_train2014_000000547348.jpg,"[1, 28]"
How long is her hair?,547348,COCO_train2014_000000547348.jpg,"[1, 28]"
Did the lady make her own stylish earrings?,547348,COCO_train2014_000000547348.jpg,"[1, 28]"
Is the woman being shielded from sun?,547348,COCO_train2014_000000547348.jpg,"[1, 28]"
How did that tree fall?,69874,COCO_train2014_000000069874.jpg,[13]
Is the log blocking the road?,69874,COCO_train2014_000000069874.jpg,[13]
How did the tree fall?,69874,COCO_train2014_000000069874.jpg,[13]
Did the tree fall on the road?,69874,COCO_train2014_000000069874.jpg,[13]
Where is this?,69874,COCO_train2014_000000069874.jpg,[13]
What kind of flowers are they?,147716,COCO_train2014_000000147716.jpg,"[64, 86]"
Who are these flowers for?,147716,COCO_train2014_000000147716.jpg,"[64, 86]"
How old are those flowers?,147716,COCO_train2014_000000147716.jpg,"[64, 86]"
What kind of flowers are those?,147716,COCO_train2014_000000147716.jpg,"[64, 86]"
What kind of flowers are they?,147716,COCO_train2014_000000147716.jpg,"[64, 86]"
How old is this baby zebra?,473587,COCO_train2014_000000473587.jpg,"[24, 1, 3]"
Is the zebra an adult?,473587,COCO_train2014_000000473587.jpg,"[24, 1, 3]"
How old is the baby zebra?,473587,COCO_train2014_000000473587.jpg,"[24, 1, 3]"
Is that what a baby zebra looks like?,473587,COCO_train2014_000000473587.jpg,"[24, 1, 3]"
Where is this zebra's mom?,473587,COCO_train2014_000000473587.jpg,"[24, 1, 3]"
Is this woman drinking coffee?,210729,COCO_train2014_000000210729.jpg,"[1, 3, 60, 47]"
What is she drinking?,210729,COCO_train2014_000000210729.jpg,"[1, 3, 60, 47]"
What is she drinking?,210729,COCO_train2014_000000210729.jpg,"[1, 3, 60, 47]"
What is she drinking?,210729,COCO_train2014_000000210729.jpg,"[1, 3, 60, 47]"
Is this your girlfriend?,210729,COCO_train2014_000000210729.jpg,"[1, 3, 60, 47]"
Is your friend about to attend a toga party?,403357,COCO_train2014_000000403357.jpg,"[1, 77]"
Was it a toga party?,403357,COCO_train2014_000000403357.jpg,"[1, 77]"
Why is the man wearing a toga?,403357,COCO_train2014_000000403357.jpg,"[1, 77]"
Isn't it strange to see a guy in a robe using a cell phone?,403357,COCO_train2014_000000403357.jpg,"[1, 77]"
Why is the man dressed that way?,403357,COCO_train2014_000000403357.jpg,"[1, 77]"
Is she playing singles or doubles?,164262,COCO_train2014_000000164262.jpg,"[1, 43, 37]"
Is she psychotic?,164262,COCO_train2014_000000164262.jpg,"[1, 43, 37]"
Wjy do women grunt or shriek when they hit the ball?,164262,COCO_train2014_000000164262.jpg,"[1, 43, 37]"
What kind of shot is the woman attempting?,164262,COCO_train2014_000000164262.jpg,"[1, 43, 37]"
Does she play tennis often?,164262,COCO_train2014_000000164262.jpg,"[1, 43, 37]"
Where are they riding to?,226176,COCO_train2014_000000226176.jpg,"[1, 27, 4]"
Why is the man with the backpack smiling?,226176,COCO_train2014_000000226176.jpg,"[1, 27, 4]"
What is the make of the motorbike?,226176,COCO_train2014_000000226176.jpg,"[1, 27, 4]"
Where are they going?,226176,COCO_train2014_000000226176.jpg,"[1, 27, 4]"
How fast were they going?,226176,COCO_train2014_000000226176.jpg,"[1, 27, 4]"
Do the dirty sneakers smell up the trunk?,426829,COCO_train2014_000000426829.jpg,"[1, 84, 33]"
Was that a present?,426829,COCO_train2014_000000426829.jpg,"[1, 84, 33]"
